269.528198,41.000000,0:965860057
270.222900,41.000000,0:968597554
270.917603,41.000000,0:972016091
271.612335,41.000000,0:975280413
272.290070,40.000000,0:977014007
272.967834,40.000000,0:978440987
273.645599,40.000000,0:979922863
274.323364,40.000000,0:982825466
275.001129,40.000000,0:986113956
275.678894,40.000000,0:989098847
276.356628,40.000000,0:991812857
277.000519,38.000000,0:992890307
277.644379,38.000000,0:993878323
278.288269,38.000000,0:994884154
278.932129,38.000000,0:996770403
279.575989,38.000000,0:998683472
280.219879,38.000000,1:664773
280.863739,38.000000,1:2652010
281.575378,42.000000,1:3717583
282.287048,42.000000,1:4799300
282.998688,42.000000,1:5829504
283.710327,42.000000,1:7839138
284.421997,42.000000,1:9820547
285.133636,42.000000,1:11924398
285.845276,42.000000,1:13962999
286.539978,41.000000,1:15051589
287.234680,41.000000,1:16119247
287.929382,41.000000,1:17226122
288.624084,41.000000,1:19251483
289.318787,41.000000,1:21437990
290.013489,41.000000,1:23775698
290.708221,41.000000,1:25997885
291.385956,40.000000,1:27156326
292.063721,40.000000,1:28328200
292.741486,40.000000,1:29431636
293.419250,40.000000,1:31418774
294.097015,40.000000,1:33429188
294.774780,40.000000,1:35521534
295.452515,40.000000,1:38015186
296.147217,41.000000,1:39495133
296.841949,41.000000,1:41216543
297.536652,41.000000,1:42667844
298.231354,41.000000,1:45444924
298.926056,41.000000,1:48321798
299.620758,41.000000,1:51073411
300.315460,41.000000,1:53852946
300.976257,39.000000,1:55251540
301.637085,39.000000,1:56670919
302.297913,39.000000,1:58055502
302.958710,39.000000,1:61023727
303.619537,39.000000,1:63770550
304.280365,39.000000,1:66604927
304.941162,39.000000,1:69876177
305.618927,40.000000,1:71722164
306.296692,40.000000,1:73681801
306.974457,40.000000,1:75632062
307.652222,40.000000,1:78497058
308.329956,40.000000,1:81152372
309.007721,40.000000,1:83706331
309.685486,40.000000,1:86190448
310.329346,38.000000,1:87576849
310.973236,38.000000,1:89054872
311.617096,38.000000,1:90392891
312.260986,38.000000,1:93278309
312.904846,38.000000,1:95934823
313.548706,38.000000,1:98645604
314.192596,38.000000,1:101500142
314.887299,41.000000,1:103073582
315.582001,41.000000,1:104577957
316.276703,41.000000,1:106003009
316.971405,41.000000,1:108961504
317.666107,41.000000,1:111748382
318.360809,41.000000,1:114318744
319.055511,41.000000,1:117133120
319.716339,39.000000,1:118624475
320.377167,39.000000,1:120161660
321.037964,39.000000,1:121530982
321.698792,39.000000,1:124323275
322.359589,39.000000,1:127044429
323.020416,39.000000,1:130075835
323.681244,39.000000,1:132883020
324.375946,41.000000,1:134369165
325.070648,41.000000,1:135822188
325.765350,41.000000,1:137435467
326.460052,41.000000,1:140607290
327.154755,41.000000,1:143618283
327.849457,41.000000,1:146413391
328.544159,41.000000,1:149202143
329.221924,40.000000,1:150718083
329.899689,40.000000,1:152234230
330.577454,40.000000,1:153717565
331.255188,40.000000,1:156502042
331.932953,40.000000,1:159362144
332.610718,40.000000,1:162064336
333.288483,40.000000,1:164703399
333.983185,41.000000,1:166094235
334.677887,41.000000,1:167410487
335.372589,41.000000,1:169106892
336.067291,41.000000,1:171760327
336.761993,41.000000,1:174412255
337.456696,41.000000,1:177062877
338.151398,41.000000,1:180057975
338.829163,40.000000,1:181579853
339.506927,40.000000,1:183123237
340.184692,40.000000,1:184567612
340.862457,40.000000,1:187387980
341.540222,40.000000,1:190313292
342.217957,40.000000,1:193280161
342.895721,40.000000,1:196057661
343.573486,40.000000,1:197455211
344.251251,40.000000,1:198977397
344.929016,40.000000,1:200554897
345.606781,40.000000,1:203209745
346.284515,40.000000,1:205904430
346.962280,40.000000,1:208653862
347.640045,40.000000,1:211687191
348.300873,39.000000,1:213170577
348.961670,39.000000,1:214704428
349.622498,39.000000,1:216250681
350.283325,39.000000,1:219035154
350.944122,39.000000,1:221887970
351.604950,39.000000,1:224960578
352.265747,39.000000,1:228041568
352.943512,40.000000,1:229571309
353.621277,40.000000,1:231129641
354.299042,40.000000,1:232487609
354.976807,40.000000,1:235295737
355.654572,40.000000,1:237973187
356.332306,40.000000,1:240670682
357.010071,40.000000,1:243317037
357.687836,40.000000,1:244804692
358.365601,40.000000,1:246315161
359.043365,40.000000,1:247657404
359.721130,40.000000,1:250247404
360.398865,40.000000,1:252852400
361.076630,40.000000,1:255439902
361.754395,40.000000,1:258027197
362.432159,40.000000,1:259332459
363.109924,40.000000,1:260682510
363.787689,40.000000,1:262108138
364.465454,40.000000,1:265011472
365.143188,40.000000,1:267928974
365.820953,40.000000,1:270608817
366.498718,40.000000,1:273479384
367.193420,41.000000,1:274948241
367.888123,41.000000,1:276361574
368.582825,41.000000,1:277760430
369.277527,41.000000,1:280486264
369.972229,41.000000,1:283261368
370.666931,41.000000,1:286046321
371.361633,41.000000,1:288817726
372.039398,40.000000,1:290280070
372.717163,40.000000,1:291696370
373.394928,40.000000,1:293146888
374.072693,40.000000,1:296062616
374.750458,40.000000,1:298789806
375.428223,40.000000,1:301810116
376.105957,40.000000,1:304806414
376.800659,41.000000,1:306257303
377.495361,41.000000,1:307640899
378.190094,41.000000,1:309108450
378.884796,41.000000,1:312084333
379.579498,41.000000,1:314966523
380.274200,41.000000,1:317732413
380.968903,41.000000,1:321013141
381.663605,41.000000,1:322460643
382.358307,41.000000,1:324011685
383.053009,41.000000,1:325507936
383.747711,41.000000,1:328363612
384.442413,41.000000,1:331171164
385.137115,41.000000,1:333861997
385.831818,41.000000,1:336541944
386.509583,40.000000,1:337971578
387.187347,40.000000,1:339488919
387.865112,40.000000,1:340895794
388.542877,40.000000,1:343532514
389.220612,40.000000,1:346112046
389.898376,40.000000,1:348576628
390.576141,40.000000,1:351426988
391.253906,40.000000,1:352769384
391.931671,40.000000,1:354147871
392.609436,40.000000,1:355636461
393.287170,40.000000,1:358567607
393.964935,40.000000,1:361473959
394.642700,40.000000,1:364359945
395.320465,40.000000,1:367070835
395.964325,38.000000,1:368490836
396.608215,38.000000,1:370052187
397.252075,38.000000,1:371385627
397.895966,38.000000,1:374474538
398.539825,38.000000,1:379130529
399.183685,38.000000,1:382179801
399.827576,38.000000,1:385190790
400.505341,40.000000,1:386783602
401.183075,40.000000,1:388502036
401.860840,40.000000,1:390083445
402.538605,40.000000,1:393014282
403.216370,40.000000,1:396443660
403.894135,40.000000,1:400061521
404.571899,40.000000,1:402936730
405.249634,40.000000,1:404487976
405.927399,40.000000,1:406026985
406.605164,40.000000,1:407478551
407.282928,40.000000,1:410855425
407.960693,40.000000,1:413673968
408.638458,40.000000,1:416390327
409.316223,40.000000,1:419121315
410.010925,41.000000,1:420739647
410.705627,41.000000,1:422659069
411.400330,41.000000,1:424514122
412.095032,41.000000,1:428308027
412.789734,41.000000,1:431955372
413.484436,41.000000,1:433386777
414.162201,40.000000,1:436017039
414.839966,40.000000,1:437658340
415.517700,40.000000,1:439262088
416.195465,40.000000,1:442210988
416.873230,40.000000,1:443424789
417.550995,40.000000,1:444481142
418.211823,39.000000,1:446564216
418.872620,39.000000,1:447655412
419.533447,39.000000,1:448704162
420.194244,39.000000,1:449834839
420.855072,39.000000,1:450936765
421.515900,39.000000,1:452049624
422.176697,39.000000,1:454133740
422.854462,40.000000,1:455260877
423.532227,40.000000,1:456317699
424.209991,40.000000,1:457428741
424.887756,40.000000,1:458478998
425.565491,40.000000,1:459693007
426.243256,40.000000,1:460778943
426.921021,40.000000,1:462817955
427.598785,40.000000,1:463968219
428.276550,40.000000,1:465032801
428.954315,40.000000,1:467434677
429.632050,40.000000,1:468475144
430.309814,40.000000,1:469484207
430.987579,40.000000,1:471616813
431.665344,40.000000,1:472757594
432.343109,40.000000,1:473783429
433.020874,40.000000,1:474836245
433.698639,40.000000,1:476026398
434.376373,40.000000,1:478168586
435.054138,40.000000,1:480342336
435.731903,40.000000,1:481499732
436.409668,40.000000,1:482556763
437.087433,40.000000,1:483734265
437.765198,40.000000,1:484807338
438.442932,40.000000,1:485961295
439.086823,38.000000,1:488797080
439.730682,38.000000,1:490330881
440.374573,38.000000,1:491839215
441.018433,38.000000,1:494674895
441.662292,38.000000,1:496104583
442.306183,38.000000,1:497673073
443.000885,41.000000,1:500544846
443.695587,41.000000,1:501968079
444.390289,41.000000,1:503365682
445.084991,41.000000,1:506139117
445.779694,41.000000,1:507584534
446.474396,41.000000,1:509039430
447.135223,39.000000,1:511850419
447.796021,39.000000,1:513202659
448.456848,39.000000,1:514639999
449.117676,39.000000,1:516095158
449.778473,39.000000,1:517695836
450.439301,39.000000,1:519176149
451.100098,39.000000,1:522004588
451.777863,40.000000,1:523623340
452.455627,40.000000,1:525452249
453.133392,40.000000,1:527176935
453.811157,40.000000,1:528986934
454.488922,40.000000,1:530905215
455.166687,40.000000,1:532324853
455.810547,38.000000,1:535247980
456.454407,38.000000,1:536752981
457.098297,38.000000,1:538126421
457.742157,38.000000,1:540617778
458.386017,38.000000,1:541946267
459.029907,38.000000,1:543312726
459.707672,40.000000,1:545891941
460.385437,40.000000,1:547195584
461.063171,40.000000,1:548587198
461.740936,40.000000,1:549865060
462.418701,40.000000,1:552524599
463.096466,40.000000,1:553917462
463.757294,39.000000,1:556626680
464.418091,39.000000,1:558015743
465.078918,39.000000,1:559357619
465.739716,39.000000,1:560912201
466.400543,39.000000,1:562313136
467.061371,39.000000,1:563745268
467.722168,39.000000,1:566831515
468.416870,41.000000,1:568376569
469.111572,41.000000,1:569756880
469.806274,41.000000,1:571205057
470.501007,41.000000,1:572731255
471.195709,41.000000,1:574125738
471.890411,41.000000,1:575575894
472.568146,40.000000,1:578366361
473.245911,40.000000,1:579712558
473.923676,40.000000,1:581152037
474.601440,40.000000,1:583913389
475.279205,40.000000,1:585323129
475.956970,40.000000,1:586753079
476.617767,39.000000,1:589560371
477.278595,39.000000,1:591242247
477.939423,39.000000,1:592666467
478.600220,39.000000,1:594264123
479.261047,39.000000,1:595672562
479.921844,39.000000,1:597120005
480.582672,39.000000,1:600004331
481.277374,41.000000,1:601406991
481.972076,41.000000,1:602943186
482.666779,41.000000,1:604335168
483.361481,41.000000,1:605912097
484.056183,41.000000,1:607518244
484.750885,41.000000,1:608825532
485.462555,42.000000,1:611611209
486.174194,42.000000,1:613069177
486.885834,42.000000,1:614438190
487.597473,42.000000,1:617190745
488.309143,42.000000,1:618752931
489.020782,42.000000,1:620388244
489.698547,40.000000,1:623230119
490.376312,40.000000,1:624601057
491.054077,40.000000,1:626346264
491.731812,40.000000,1:627835379
492.409576,40.000000,1:630743397
493.087341,40.000000,1:632156732
493.765106,40.000000,1:635344336
494.442871,40.000000,1:636834182
495.120636,40.000000,1:638284446
495.798370,40.000000,1:640081997
496.476135,40.000000,1:641623924
497.153900,40.000000,1:642997464
497.831665,40.000000,1:645650433
498.526367,41.000000,1:646972828
499.221069,41.000000,1:648378295
499.915771,41.000000,1:649705955
500.610474,41.000000,1:651102726
501.305176,41.000000,1:652514758
501.999878,41.000000,1:653878508
502.660706,39.000000,1:656528095
503.321533,39.000000,1:657896794
503.982330,39.000000,1:659262469
504.643158,39.000000,1:662157728
505.303955,39.000000,1:663585591
505.964783,39.000000,1:664873349
506.642548,40.000000,1:667679542
507.320312,40.000000,1:669103708
507.998077,40.000000,1:670542565
508.675812,40.000000,1:672017512
509.353577,40.000000,1:673488136
510.031342,40.000000,1:676417253
510.709106,40.000000,1:679421527
511.386871,40.000000,1:680849131
512.064636,40.000000,1:682185588
512.742371,40.000000,1:683745589
513.420166,40.000000,1:685225644
514.097900,40.000000,1:686639393
514.741760,38.000000,1:689439807
515.385620,38.000000,1:690869802
516.029541,38.000000,1:692321622
516.673401,38.000000,1:695244904
517.317261,38.000000,1:696663343
517.961121,38.000000,1:698130374
518.655823,41.000000,1:700874067
519.350525,41.000000,1:702253077
520.045227,41.000000,1:703647814
520.739929,41.000000,1:706331148
521.434631,41.000000,1:707787190
522.129333,41.000000,1:709227137
522.824036,41.000000,1:711907554
523.518738,41.000000,1:713245106
524.213501,41.000000,1:714619946
524.908203,41.000000,1:716073491
525.602905,41.000000,1:717469479
526.297607,41.000000,1:718821770
526.992310,41.000000,1:721573701
527.653076,39.000000,1:723032712
528.313904,39.000000,1:724434323
528.974731,39.000000,1:725873596
529.635559,39.000000,1:727331721
530.296387,39.000000,1:728693181
530.957214,39.000000,1:730136411
531.634949,40.000000,1:732921203
532.312683,40.000000,1:734444592
532.990479,40.000000,1:735857925
533.668213,40.000000,1:738610219
534.346008,40.000000,1:740032563
535.023743,40.000000,1:741614593
535.718445,41.000000,1:744497245
536.413147,41.000000,1:745931568
537.107849,41.000000,1:747321568
537.802551,41.000000,1:748875785
538.497253,41.000000,1:751628285
539.191956,41.000000,1:753147555
539.886658,41.000000,1:756007039
540.581360,41.000000,1:757445477
541.276062,41.000000,1:758929746
541.970764,41.000000,1:760542088
542.665466,41.000000,1:761976513
543.360168,41.000000,1:763499480
544.054871,41.000000,1:766218590
544.749573,41.000000,1:767764321
545.444275,41.000000,1:769224631
546.139038,41.000000,1:770630828
546.833740,41.000000,1:771988173
547.528442,41.000000,1:773397081
548.223145,41.000000,1:774749525
548.883911,39.000000,1:777437231
549.544739,39.000000,1:778812125
550.205566,39.000000,1:780038636
550.866394,39.000000,1:782810350
551.527222,39.000000,1:784263111
552.187988,39.000000,1:785603736
552.865784,40.000000,1:788510818
553.543518,40.000000,1:789914099
554.221313,40.000000,1:791308423
554.899048,40.000000,1:792686341
555.576843,40.000000,1:794021136
556.254578,40.000000,1:796945667
556.915405,39.000000,1:799774732
557.576233,39.000000,1:801413847
558.237000,39.000000,1:802866294
558.897827,39.000000,1:804232647
559.558655,39.000000,1:805685508
560.219482,39.000000,1:807082746
560.914185,41.000000,1:809775092
561.608887,41.000000,1:811058060
562.303589,41.000000,1:812411862
562.998291,41.000000,1:815105088
563.692993,41.000000,1:816613053
564.387695,41.000000,1:818032377
565.048523,39.000000,1:821208784
565.709351,39.000000,1:822654041
566.370117,39.000000,1:824228259
567.030945,39.000000,1:825661175
567.691772,39.000000,1:827024142
568.352600,39.000000,1:829733931
569.013428,39.000000,1:831113255
569.657288,38.000000,1:832493986
570.301147,38.000000,1:833982686
570.945007,38.000000,1:835461537
571.588867,38.000000,1:836993513
